#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 07 03 00 50 328  4.4  5.0  0.57  3.13  3.58 999 1014.8  26.6  24.7 999.0 99.0 99.00
2012 07 03 01 50 265  2.9  4.1  0.54  3.23  3.77 999 1015.4  25.7  24.6 999.0 99.0 99.00
2012 07 03 02 50 248  4.5  5.2  0.50  7.14  3.92 999 1015.8  25.2  24.5 999.0 99.0 99.00
2012 07 03 03 50 243  4.3  5.4  0.48  7.69  3.71 999 1015.9  25.1  24.6 999.0 99.0 99.00
2012 07 03 04 50 250  4.4  5.0  0.43  6.25  3.62 999 1015.9  25.1  24.4 999.0 99.0 99.00
2012 07 03 05 50 264  3.0  3.8  0.40 10.00  3.72 999 1016.0  24.9  24.4 999.0 99.0 99.00
2012 07 03 06 50 253  3.1  3.8  0.41 10.00  4.02 999 1015.7  24.8  24.3 999.0 99.0 99.00
2012 07 03 07 50 261  3.6  4.1  0.40 10.00  4.91 999 1015.5  24.9  24.3 999.0 99.0 99.00
2012 07 03 08 50 284  2.0  2.3  0.41 10.00  5.04 999 1015.4  24.6  24.2 999.0 99.0 99.00
2012 07 03 09 50 292  1.4  1.6  0.41  5.88  5.21 999 1015.6  24.5  24.2 999.0 99.0 99.00
2012 07 03 10 50 331  0.9  1.1  0.47  5.56  5.21 999 1016.0  24.7  24.2 999.0 99.0 99.00
2012 07 03 11 50 204  1.9  2.8  0.45  5.88  5.22 999 1016.2  24.9  24.4 999.0 99.0 99.00
2012 07 03 12 50 221  1.9  2.3  0.43  9.09  5.20 999 1016.5  24.9  24.7 999.0 99.0 99.00
2012 07 03 13 50 214  1.6  1.9  0.45  5.26  5.22 999 1016.4  25.2  25.0 999.0 99.0 99.00
2012 07 03 14 50 145  1.9  2.3  0.44  9.09  5.53 999 1016.3  25.5  25.6 999.0 99.0 99.00
2012 07 03 15 50 197  4.2  4.8  0.42 10.81  5.70 999 1016.5  25.3  26.0 999.0 99.0 99.00
2012 07 03 16 50 172  3.8  4.6  0.38  5.26  5.32 999 1016.1  25.5  25.8 999.0 99.0 99.00
2012 07 03 17 50 180  4.9  5.9  0.46  9.09  4.84 999 1015.6  25.9  25.8 999.0 99.0 99.00
2012 07 03 18 50 175  5.8  6.8  0.46  8.33  3.65 999 1015.0  25.6  25.6 999.0 99.0 99.00
2012 07 03 19 50 194  4.6  6.2  0.50  9.09  3.60 999 1015.0  25.6  25.5 999.0 99.0 99.00
2012 07 03 20 50 195  7.4  9.0  0.52  2.94  3.13 999 1014.3  25.3  25.3 999.0 99.0 99.00
2012 07 03 21 50 175  5.5  6.3  0.53  3.23  3.35 999 1013.8  26.5  25.1 999.0 99.0 99.00
2012 07 03 22 50 173  4.9  6.2  0.50  3.13  3.22 999 1013.7  25.8  25.2 999.0 99.0 99.00
2012 07 03 23 50 204  6.6  8.0  0.62  3.57  3.25 999 1013.5  25.7  25.3 999.0 99.0 99.00
2012 07 04 00 50 205  8.1 10.3  0.83  4.17  3.56 999 1013.4  25.6  25.1 999.0 99.0 99.00
2012 07 04 01 50 214  7.4  8.7  0.86  4.17  3.60 999 1013.5  25.7  25.1 999.0 99.0 99.00
2012 07 04 02 50 222  6.2  7.6  0.76  4.00  3.61 999 1013.4  25.5  25.0 999.0 99.0 99.00
2012 07 04 03 50 208  6.2  7.2  0.70  3.85  3.55 999 1013.0  25.3  24.9 999.0 99.0 99.00
2012 07 04 04 50 215  6.5  7.7  0.61  4.17  3.55 999 1013.2  25.4  24.9 999.0 99.0 99.00
2012 07 04 05 50 213  6.3  7.3  0.62  4.35  3.61 999 1012.8  25.6  24.9 999.0 99.0 99.00
2012 07 04 06 50 214  6.4  7.5  0.65  4.17  3.76 999 1012.5  25.6  24.9 999.0 99.0 99.00
2012 07 04 07 50 207  6.1  7.3  0.67  4.00  3.76 999 1011.9  25.5  24.9 999.0 99.0 99.00
2012 07 04 08 50 208  6.2  7.0  0.68  4.76  3.90 999 1011.8  27.4  24.8 999.0 99.0 99.00
2012 07 04 09 50 212  5.6  6.6  0.74  4.55  3.80 999 1012.1  26.6  24.9 999.0 99.0 99.00
2012 07 04 10 50 245  4.6  5.6  0.79  4.55  3.97 999 1012.4  25.3  24.8 999.0 99.0 99.00
2012 07 04 11 50 280  4.7  5.7  0.83  4.76  4.09 999 1012.5  25.1  24.8 999.0 99.0 99.00
2012 07 04 12 50 309  5.5  6.7  0.80  4.76  4.16 999 1012.5  25.4  24.8 999.0 99.0 99.00
2012 07 04 13 50 319  8.0  9.8  0.85  5.56  3.87 999 1012.8  25.2  24.9 999.0 99.0 99.00
2012 07 04 14 50 322  6.1  7.3  0.96  5.26  3.91 999 1013.4  25.2  24.8 999.0 99.0 99.00
2012 07 04 15 50 341  4.3  5.1  0.77  5.56  3.78 999 1013.2  25.1  24.9 999.0 99.0 99.00
2012 07 04 16 50 337  3.3  3.8  0.74  5.26  4.12 999 1013.6  25.1  25.1 999.0 99.0 99.00
2012 07 04 17 50  15  1.1  1.7  0.66  5.26  4.19 999 1013.5  25.3  25.6 999.0 99.0 99.00
2012 07 04 18 50 118  3.1  3.5  0.61  5.56  4.40 999 1012.8  25.4  26.1 999.0 99.0 99.00
2012 07 04 19 50 180  6.4  7.4  0.66  5.26  4.42 999 1012.1  25.8  26.0 999.0 99.0 99.00
2012 07 04 20 50 190  6.5  7.4  0.67  5.26  4.09 999 1011.6  27.8  25.8 999.0 99.0 99.00
2012 07 04 21 50 195  7.2  8.3  0.72  5.00  3.72 999 1010.5  26.4  25.6 999.0 99.0 99.00
2012 07 04 22 50 205  5.4  6.0  0.69  5.00  3.70 999 1010.5  26.9  25.4 999.0 99.0 99.00
2012 07 04 23 50 240  5.1  5.9  0.64  5.00  3.72 999 1010.7  27.7  25.3 999.0 99.0 99.00
2012 07 05 00 50 224  4.7  5.1  0.69  5.56  3.97 999 1010.9  26.9  25.2 999.0 99.0 99.00
2012 07 05 01 50 221  5.1  5.6  0.64  5.56  3.98 999 1011.4  26.8  25.2 999.0 99.0 99.00
2012 07 05 02 50 218  5.0  5.8  0.59  5.88  3.91 999 1011.3  26.2  25.3 999.0 99.0 99.00
2012 07 05 03 50 230  6.0  6.8  0.55  5.56  3.99 999 1011.0  26.6  25.2 999.0 99.0 99.00
2012 07 05 04 50 234  5.9  6.6  0.57  5.56  4.29 999 1010.9  26.7  25.2 999.0 99.0 99.00
2012 07 05 05 50 238  4.8  5.5  0.54  5.56  4.10 999 1010.8  26.7  25.1 999.0 99.0 99.00
2012 07 05 06 50 234  7.5  8.3  0.62  5.56  4.04 999 1009.5  26.7  25.1 999.0 99.0 99.00
2012 07 05 07 50 251  6.2  7.2  0.59  5.56  3.64 999 1009.2  26.4  25.2 999.0 99.0 99.00
2012 07 05 08 50 253  5.8  6.5  0.61  5.26  3.73 999 1009.8  26.5  25.2 999.0 99.0 99.00
2012 07 05 09 50 267  5.4  6.2  0.66 10.00  3.91 999 1010.5  26.5  25.2 999.0 99.0 99.00
2012 07 05 10 50 283  4.9  5.5  0.70  4.76  3.91 999 1010.3  26.6  25.1 999.0 99.0 99.00
2012 07 05 11 50 265  4.8  5.6  0.66  4.17  3.82 999 1010.5  26.5  25.1 999.0 99.0 99.00
2012 07 05 12 50 254  3.9  4.5  0.69  5.00  3.83 999 1010.8  26.2  25.1 999.0 99.0 99.00
2012 07 05 13 50 253  4.1  4.8  0.67  5.00  3.99 999 1011.0  26.6  25.0 999.0 99.0 99.00
2012 07 05 14 50 274  3.6  4.2  0.60 10.81  4.06 999 1011.3  26.8  25.1 999.0 99.0 99.00
2012 07 05 15 50 302  4.1  4.8  0.60  5.56  4.12 999 1011.1  27.4  25.3 999.0 99.0 99.00
2012 07 05 16 50 277  2.5  2.8  0.54  5.88  4.05 999 1011.0  27.3  25.5 999.0 99.0 99.00
2012 07 05 17 50 318  1.3  1.6  0.53  5.88  4.18 999 1011.0  28.2  26.5 999.0 99.0 99.00
2012 07 05 18 50 263  1.4  1.8  0.50  6.67  4.39 999 1011.0  29.0  27.3 999.0 99.0 99.00
2012 07 05 19 50 293  1.2  1.5  0.52  5.88  4.42 999 1010.8  29.6  27.9 999.0 99.0 99.00
2012 07 05 20 50 195  2.2  2.8  0.49  6.25  4.70 999 1010.2  29.7  27.9 999.0 99.0 99.00
2012 07 05 21 50 192  2.0  2.8  0.51  5.88  4.85 999 1010.2  29.4  28.2 999.0 99.0 99.00
2012 07 05 22 50 179  2.8  3.0  0.52  5.88  4.83 999 1010.1  29.1  27.6 999.0 99.0 99.00
2012 07 05 23 50 184  2.1  2.5  0.55  5.56  4.90 999 1010.3  28.6  27.4 999.0 99.0 99.00
2012 07 06 00 50 209  2.8  3.2  0.53  5.56  4.97 999 1010.8  28.7  27.3 999.0 99.0 99.00
2012 07 06 01 50 207  3.0  3.5  0.60  5.56  4.86 999 1011.0 999.0  26.9 999.0 99.0 99.00
2012 07 06 02 50 204  2.8  3.1  0.52  5.56  4.83 999 1010.9 999.0  26.6 999.0 99.0 99.00
2012 07 06 03 50 213  2.7  3.0  0.51  5.88  4.68 999 1011.3 999.0  26.2 999.0 99.0 99.00
2012 07 06 04 50 274  2.3  2.9  0.52 10.00  5.08 999 1011.3 999.0  26.2 999.0 99.0 99.00
2012 07 06 05 50 334  1.9  2.4  0.48  5.88  4.96 999 1011.6 999.0  26.4 999.0 99.0 99.00
2012 07 06 06 50 335  2.7  3.1  0.48 10.00  5.43 999 1011.6 999.0  25.8 999.0 99.0 99.00
2012 07 06 07 50 343  3.4  4.1  0.50  5.56  5.41 999 1011.7 999.0  25.9 999.0 99.0 99.00
2012 07 06 08 50  11  4.9  5.5  0.51  5.88  5.26 999 1011.8 999.0  25.8 999.0 99.0 99.00
2012 07 06 09 50  18  4.2  5.0  0.54  5.56  4.85 999 1012.3 999.0  25.7 999.0 99.0 99.00
2012 07 06 10 50  13  4.0  4.8  0.49  5.56  4.68 999 1012.9 999.0  25.5 999.0 99.0 99.00
2012 07 06 11 50   4  4.0  4.7  0.49  9.09  4.44 999 1013.3 999.0  25.6 999.0 99.0 99.00
2012 07 06 12 50  12  5.8  7.0  0.51  7.69  4.17 999 1013.8 999.0  25.4 999.0 99.0 99.00
2012 07 06 13 50  18  4.9  6.0  0.54  8.33  3.67 999 1014.0 999.0  25.2 999.0 99.0 99.00
2012 07 06 14 50  21  5.8  6.8  0.57  3.03  3.87 999 1014.3 999.0  25.3 999.0 99.0 99.00
2012 07 06 15 50  20  4.8  5.5  0.55  5.88  3.96 999 1014.6 999.0  25.6 999.0 99.0 99.00
2012 07 06 16 50  17  4.4  5.3  0.57  5.88  4.14 999 1014.5 999.0  25.9 999.0 99.0 99.00
2012 07 06 17 50  23  3.5  4.2  0.56  5.88  4.32 999 1014.6 999.0  26.0 999.0 99.0 99.00
2012 07 06 18 50  25  2.2  2.7  0.57  6.25  4.50 999 1014.3 999.0  26.3 999.0 99.0 99.00
2012 07 06 19 50  61  2.3  2.8  0.55  5.88  4.64 999 1014.1 999.0  26.7 999.0 99.0 99.00
2012 07 06 20 50  91  4.1  4.6  0.57  6.25  4.81 999 1013.7 999.0  26.7 999.0 99.0 99.00
2012 07 06 21 50  86  3.5  4.0  0.57  6.25  4.63 999 1013.7 999.0  26.6 999.0 99.0 99.00
2012 07 06 22 50 110  3.5  3.9  0.56  5.88  4.72 999 1013.5 999.0  26.6 999.0 99.0 99.00
2012 07 06 23 50 154  3.9  4.6  0.56  5.88  4.48 999 1014.0 999.0  26.5 999.0 99.0 99.00
2012 07 07 00 50 175  4.2  4.8  0.54  5.88  4.32 999 1014.2 999.0  26.3 999.0 99.0 99.00
2012 07 07 01 50 178  4.9  5.5  0.54  9.09  4.45 999 1014.5 999.0  26.2 999.0 99.0 99.00
2012 07 07 02 50 183  4.6  5.2  0.48  8.33  4.27 999 1014.8 999.0  26.1 999.0 99.0 99.00
2012 07 07 03 50 187  5.0  5.8  0.46  6.25  4.04 999 1014.7 999.0  26.0 999.0 99.0 99.00
2012 07 07 04 50 199  5.5  6.2  0.47  9.09  4.04 999 1014.5 999.0  26.0 999.0 99.0 99.00
2012 07 07 05 50 207  5.5  6.3  0.46  5.88  3.72 999 1014.5 999.0  25.9 999.0 99.0 99.00
2012 07 07 06 50 223  5.9  6.7  0.50  8.33  3.56 999 1014.3 999.0  25.8 999.0 99.0 99.00
2012 07 07 07 50 220  6.0  6.9  0.55  8.33  3.73 999 1014.1 999.0  25.6 999.0 99.0 99.00
2012 07 07 08 50 219  6.2  7.2  0.58  9.09  3.76 999 1013.9 999.0  25.5 999.0 99.0 99.00
2012 07 07 09 50 218  5.5  6.3  0.59  5.88  3.67 999 1014.0 999.0  25.5 999.0 99.0 99.00
2012 07 07 10 50 224  4.6  5.2  0.59  5.88  3.95 999 1014.2 999.0  25.6 999.0 99.0 99.00
2012 07 07 11 50 233  3.7  4.6  0.59  5.26  4.10 999 1014.5 999.0  25.6 999.0 99.0 99.00
2012 07 07 12 50 212  4.2  4.8  0.57  5.56  4.16 999 1014.1 999.0  25.6 999.0 99.0 99.00
2012 07 07 13 50 217  3.9  4.6  0.53  7.14  4.41 999 1013.9 999.0  25.8 999.0 99.0 99.00
2012 07 07 14 50 215  4.3  4.7  0.51  7.69  4.24 999 1014.1 999.0  26.0 999.0 99.0 99.00
2012 07 07 15 50 207  3.8  4.4  0.47  6.25  4.43 999 1013.8 999.0  26.3 999.0 99.0 99.00
2012 07 07 16 50 193  4.5  5.3  0.48  6.25  4.54 999 1013.9 999.0  26.5 999.0 99.0 99.00
2012 07 07 17 50 193  5.5  6.2  0.55  6.67  4.40 999 1013.2 999.0  26.6 999.0 99.0 99.00
2012 07 07 18 50 191  6.4  7.4  0.53  6.67  3.76 999 1012.6 999.0  26.6 999.0 99.0 99.00
2012 07 07 19 50 191  6.4  7.4  0.57  6.67  3.64 999 1012.1 999.0  26.6 999.0 99.0 99.00
2012 07 07 20 50 191  6.9  7.9  0.63  6.25  3.49 999 1011.3 999.0  26.6 999.0 99.0 99.00
2012 07 07 21 50 199  7.4  8.7  0.69  3.45  3.52 999 1011.1 999.0  26.5 999.0 99.0 99.00
2012 07 07 22 50 203  8.0  9.0  0.78  3.85  3.61 999 1011.0 999.0  26.4 999.0 99.0 99.00
2012 07 07 23 50 210  8.3  9.7  0.87  3.70  3.63 999 1011.3 999.0  26.3 999.0 99.0 99.00
2012 07 08 00 50 214  7.8  9.0  0.89  3.70  3.58 999 1011.6 999.0  26.1 999.0 99.0 99.00
2012 07 08 01 50 216  8.0  9.2  0.86  3.85  3.54 999 1011.6 999.0  26.1 999.0 99.0 99.00
2012 07 08 02 50 218  8.0  9.7  0.76  3.70  3.53 999 1011.6 999.0  26.1 999.0 99.0 99.00
2012 07 08 03 50 221  7.1  8.1  0.75  3.70  3.58 999 1011.4 999.0  25.9 999.0 99.0 99.00
2012 07 08 04 50 217  5.8  6.8  0.68  3.57  3.51 999 1010.9 999.0  26.0 999.0 99.0 99.00
2012 07 08 05 50 227  5.5  6.0  0.62  4.00  3.77 999 1010.7 999.0  25.9 999.0 99.0 99.00
2012 07 08 06 50 233  4.5  4.9  0.58  3.85  3.86 999 1010.5 999.0  25.8 999.0 99.0 99.00
2012 07 08 07 50 243  5.6  6.4  0.58  3.70  3.97 999 1010.2 999.0  25.8 999.0 99.0 99.00
2012 07 08 08 50 244  4.9  5.7  0.55  6.67  4.12 999 1010.4 999.0  25.7 999.0 99.0 99.00
2012 07 08 09 50 339  3.4  4.5  0.57  6.67  4.28 999 1011.3 999.0  25.8 999.0 99.0 99.00
2012 07 08 10 50  14  1.6  2.5  0.57  6.25  4.39 999 1011.5 999.0  25.8 999.0 99.0 99.00
2012 07 08 11 50  27  2.2  2.8  0.63  5.88  4.58 999 1011.9 999.0  25.9 999.0 99.0 99.00
2012 07 08 12 50  23  4.3  4.9  0.70  5.88  4.77 999 1012.2 999.0  25.9 999.0 99.0 99.00
2012 07 08 13 50  40  4.0  4.8  0.69  5.00  4.79 999 1012.2 999.0  26.1 999.0 99.0 99.00
2012 07 08 14 50  70  3.1  3.7  0.70  5.00  4.62 999 1012.1 999.0  26.2 999.0 99.0 99.00
2012 07 08 15 50  57  2.6  2.9  0.68  6.25  4.67 999 1012.5 999.0  26.6 999.0 99.0 99.00
2012 07 08 16 50  76  2.0  2.5  0.71  5.56  4.59 999 1012.4 999.0  27.1 999.0 99.0 99.00
2012 07 08 17 50  42  3.8  4.5  0.68  5.26  4.57 999 1012.4 999.0  27.0 999.0 99.0 99.00
2012 07 08 18 50  60  2.8  3.3  0.72  5.88  4.61 999 1012.2 999.0  27.2 999.0 99.0 99.00
2012 07 08 19 50  67  4.8  5.6  0.77  6.25  4.73 999 1011.7 999.0  27.3 999.0 99.0 99.00
2012 07 08 20 50  85  4.9  5.9 99.00 99.00 99.00 999 1011.4 999.0  27.0 999.0 99.0 99.00
2012 07 08 21 50  67  5.0  5.7  0.75  6.67  4.40 999 1011.4 999.0  26.9 999.0 99.0 99.00
2012 07 08 22 50  86  4.7  5.4  0.71  5.88  4.44 999 1011.5 999.0  26.8 999.0 99.0 99.00
2012 07 08 23 50 104  5.1  6.2  0.71  6.25  4.34 999 1011.2 999.0  26.7 999.0 99.0 99.00
2012 07 09 00 50 121  6.1  6.8  0.73  5.88  4.29 999 1010.9 999.0  26.6 999.0 99.0 99.00
2012 07 09 01 50 348  1.5  2.9  0.74  5.88  4.31 999 1013.2 999.0  26.5 999.0 99.0 99.00
2012 07 09 02 50  92  4.0  5.1  0.68  6.25  4.50 999 1011.3 999.0  26.5 999.0 99.0 99.00
2012 07 09 03 50  92  3.5  4.1  0.72  5.88  4.89 999 1012.0 999.0  26.6 999.0 99.0 99.00
2012 07 09 04 50  96  4.2  5.3  0.64  6.25  4.60 999 1011.9 999.0  26.5 999.0 99.0 99.00
2012 07 09 05 50 130  5.1  7.6  0.69  6.25  4.70 999 1011.6 999.0  26.5 999.0 99.0 99.00
2012 07 09 06 50 109  6.2  7.1  0.68  6.67  4.67 999 1011.0 999.0  26.4 999.0 99.0 99.00
2012 07 09 07 50  96  1.1  2.2  0.60  6.25  4.61 999 1011.3 999.0  26.4 999.0 99.0 99.00
2012 07 09 08 50 114  4.1  5.0  0.65  6.67  5.08 999 1011.3 999.0  26.4 999.0 99.0 99.00
2012 07 09 09 50   5  5.1  6.4  0.65  6.25  4.95 999 1012.7 999.0  26.3 999.0 99.0 99.00
2012 07 09 10 50  52  4.9  5.9  0.63  5.88  4.96 999 1012.8 999.0  26.3 999.0 99.0 99.00
2012 07 09 11 50  85  4.6  6.0  0.63  6.25  4.85 999 1013.2 999.0  26.2 999.0 99.0 99.00
2012 07 09 12 50  28  5.3  6.3  0.68  7.14  4.57 999 1013.3 999.0  26.2 999.0 99.0 99.00
2012 07 09 13 50  58  5.5  6.4  0.64  6.25  4.00 999 1013.4 999.0  26.2 999.0 99.0 99.00
2012 07 09 14 50  80  4.4  5.9  0.77  6.25  4.16 999 1014.1 999.0  26.2 999.0 99.0 99.00
2012 07 09 15 50 101  4.8  5.7  0.66  6.25  4.04 999 1014.0 999.0  26.3 999.0 99.0 99.00
2012 07 09 16 50 109  2.5  3.5  0.73  6.25  4.48 999 1014.9 999.0  26.3 999.0 99.0 99.00
2012 07 09 17 50 108  2.3  3.1  0.72  6.25  4.50 999 1015.3 999.0  26.4 999.0 99.0 99.00
2012 07 09 18 50  93  1.7  2.8  0.73  6.25  4.90 999 1014.9 999.0  26.5 999.0 99.0 99.00
2012 07 09 19 50  59  1.3  2.2  0.70  7.14  5.00 999 1014.8 999.0  26.6 999.0 99.0 99.00
2012 07 09 20 50  55  0.9  2.1  0.60  6.67  5.09 999 1014.9 999.0  26.6 999.0 99.0 99.00
2012 07 09 21 50  50  3.0  3.8  0.61  7.14  5.19 999 1014.8 999.0  26.7 999.0 99.0 99.00
2012 07 09 22 50  65  3.9  4.7 99.00 99.00 99.00 999 1015.5 999.0  26.6 999.0 99.0 99.00
2012 07 09 23 50  67  4.3  5.5  0.85  5.00  4.37 999 1015.1 999.0  26.5 999.0 99.0 99.00
2012 07 10 00 50  70  4.6  5.9  0.94  5.00  4.36 999 1015.3 999.0  26.4 999.0 99.0 99.00
2012 07 10 01 50  80  4.0  5.1  0.87  6.67  4.31 999 1016.0 999.0  26.4 999.0 99.0 99.00
2012 07 10 02 50  88  3.7  4.9  0.94  7.14  4.69 999 1015.9 999.0  26.3 999.0 99.0 99.00
2012 07 10 03 50  93  4.2  5.2  0.94  6.67  4.80 999 1015.7 999.0  26.3 999.0 99.0 99.00
2012 07 10 04 50 118  3.8  4.8  0.94  7.14  4.82 999 1015.8 999.0  26.3 999.0 99.0 99.00
2012 07 10 05 50 109  2.5  4.1  0.93  5.88  4.83 999 1015.9 999.0  26.3 999.0 99.0 99.00
2012 07 10 06 50 117  2.8  3.4  0.93  7.14  4.90 999 1015.5 999.0  26.2 999.0 99.0 99.00
2012 07 10 07 50 106  2.8  3.7  0.81  6.67  4.85 999 1015.6 999.0  26.2 999.0 99.0 99.00
2012 07 10 08 50 133  3.6  4.3  0.76  6.25  4.84 999 1015.8 999.0  26.2 999.0 99.0 99.00
2012 07 10 09 50 108  2.8  3.6  0.81  7.14  5.06 999 1016.0 999.0  26.2 999.0 99.0 99.00
2012 07 10 10 50  68  2.2  3.1  0.71  7.14  4.87 999 1016.5 999.0  26.2 999.0 99.0 99.00
2012 07 10 11 50  53  4.2  5.1  0.74  7.14  4.91 999 1016.9 999.0  26.2 999.0 99.0 99.00
2012 07 10 12 50  64  4.7  5.6  0.65  5.00  4.49 999 1017.8 999.0  26.2 999.0 99.0 99.00
2012 07 10 13 50  82  6.6  7.5 99.00 99.00 99.00 999 1017.7 999.0  26.2 999.0 99.0 99.00
2012 07 10 14 50  94  5.8  6.8  0.71  5.00  3.92 999 1018.1 999.0  26.2 999.0 99.0 99.00
2012 07 10 15 50  84  5.7  6.8  0.71  4.76  3.84 999 1017.9 999.0  26.2 999.0 99.0 99.00
2012 07 10 16 50  92  5.2  6.4 99.00 99.00 99.00 999 1018.1 999.0  26.2 999.0 99.0 99.00
2012 07 10 17 50  90  4.1  5.2  0.68  6.67  4.01 999 1018.1 999.0  26.3 999.0 99.0 99.00
2012 07 10 18 50  90  4.1  4.8  0.69  4.35  3.98 999 1017.7 999.0  26.4 999.0 99.0 99.00
2012 07 10 19 50  83  4.4  5.5  0.69  4.35  4.02 999 1017.5 999.0  26.5 999.0 99.0 99.00
2012 07 10 20 50  92  4.8  5.8  0.76  4.17  3.97 999 1017.4 999.0  26.5 999.0 99.0 99.00
2012 07 10 21 50  77  6.1  7.5 99.00 99.00 99.00 999 1017.4 999.0  26.4 999.0 99.0 99.00
2012 07 10 22 50  70  6.4  7.7  0.77  6.25  3.97 999 1017.3 999.0  26.4 999.0 99.0 99.00
2012 07 10 23 50  75  6.8  8.8  0.77  6.25  3.88 999 1017.1 999.0  26.3 999.0 99.0 99.00
2012 07 11 00 50  80  7.1  8.6  0.84  5.00  3.80 999 1017.6 999.0  26.3 999.0 99.0 99.00
2012 07 11 01 50  76  6.7 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2012 07 11 02 50  71  7.0  8.6  0.96  4.55  3.99 999 1018.6 999.0  26.2 999.0 99.0 99.00
2012 07 11 03 50  75  6.5  7.5  0.95  6.25  4.02 999 1018.5 999.0  26.2 999.0 99.0 99.00
2012 07 11 04 50  77  6.9  8.1  0.98  5.88  4.02 999 1018.2 999.0  26.2 999.0 99.0 99.00
2012 07 11 05 50  73  7.0  8.1 99.00 99.00 99.00 999 1017.8 999.0  26.2 999.0 99.0 99.00
2012 07 11 07 50  72  6.6  8.0  0.97  5.26  4.11 999 1018.3 999.0  26.1 999.0 99.0 99.00
2012 07 11 08 50  70  6.7  7.7 99.00 99.00 99.00 999 1018.5 999.0  26.1 999.0 99.0 99.00
2012 07 11 09 50  60  6.6  7.7  1.04  5.56  4.24 999 1019.3 999.0  26.0 999.0 99.0 99.00
2012 07 11 10 50  65  7.2  9.0  1.07  5.56  4.38 999 1019.4 999.0  25.9 999.0 99.0 99.00
2012 07 11 11 50  61  6.9  7.9  1.02  5.56  4.19 999 1020.0 999.0  25.8 999.0 99.0 99.00
2012 07 11 12 50  77  6.5  8.1  1.05  5.56  4.22 999 1020.9 999.0  25.9 999.0 99.0 99.00
2012 07 11 13 50  95  7.6  9.0  1.09  5.26  4.13 999 1021.2 999.0  25.9 999.0 99.0 99.00
2012 07 11 14 50  95  6.9  8.4  1.09  5.56  4.15 999 1021.7 999.0  25.9 999.0 99.0 99.00
2012 07 11 15 50  83  5.8  6.7  1.10  5.26  4.28 999 1022.0 999.0  25.9 999.0 99.0 99.00
2012 07 11 16 50  83  6.2  8.0 99.00 99.00 99.00 999 1021.8 999.0  25.9 999.0 99.0 99.00
2012 07 11 17 50  68  5.5  6.9  1.22  6.67  4.56 999 1021.9 999.0  26.0 999.0 99.0 99.00
2012 07 11 18 50  59  4.6  6.2  1.22  7.14  4.86 999 1021.8 999.0  26.0 999.0 99.0 99.00
2012 07 11 19 50  59  6.0  7.3  1.29  7.14  5.07 999 1021.6 999.0  26.0 999.0 99.0 99.00
2012 07 11 20 50  48  5.8  7.1  1.28  7.14  4.99 999 1021.7 999.0  26.0 999.0 99.0 99.00
2012 07 11 21 50  50  6.0  7.7  1.47  7.14  5.32 999 1021.5 999.0  26.0 999.0 99.0 99.00
2012 07 11 22 50  65  6.5  8.0  1.42  9.09  5.39 999 1021.5 999.0  26.0 999.0 99.0 99.00
2012 07 11 23 50  70  6.4  7.6  1.68  8.33  5.85 999 1021.7 999.0  25.9 999.0 99.0 99.00
2012 07 12 00 50  61  7.0  8.5  1.84  9.09  5.76 999 1021.6 999.0  25.9 999.0 99.0 99.00
2012 07 12 01 50  66  7.1  9.1  1.85  8.33  5.57 999 1022.1 999.0  25.9 999.0 99.0 99.00
2012 07 12 02 50  66  7.2  8.8  1.90  7.14  5.46 999 1022.2 999.0  25.8 999.0 99.0 99.00
2012 07 12 03 50  69  7.4  9.1  1.73  8.33  5.36 999 1022.2 999.0  25.8 999.0 99.0 99.00
2012 07 12 04 50  72  6.5  7.9  1.58  7.69  5.13 999 1022.3 999.0  25.8 999.0 99.0 99.00
2012 07 12 05 50  72  5.9  7.5  1.44  7.69  5.05 999 1022.2 999.0  25.7 999.0 99.0 99.00
2012 07 12 06 50  72  6.6  7.8  1.32  7.69  5.07 999 1021.8 999.0  25.7 999.0 99.0 99.00
2012 07 12 07 50  72  5.7  7.0 99.00 99.00 99.00 999 1022.1 999.0  25.6 999.0 99.0 99.00
2012 07 12 08 50  64  5.5  7.4  1.37  7.14  5.29 999 1022.1 999.0  25.6 999.0 99.0 99.00
2012 07 12 09 50  65  6.1  7.5  1.32  7.69  5.23 999 1022.0 999.0  25.5 999.0 99.0 99.00
2012 07 12 10 50  60  6.2  7.5  1.39  7.14  5.32 999 1022.3 999.0  25.5 999.0 99.0 99.00
2012 07 12 12 50  58  6.6  8.2  1.47  9.09  5.42 999 1023.3 999.0  25.5 999.0 99.0 99.00
2012 07 12 13 50  58  7.4  9.1  1.36  6.25  4.93 999 1022.9 999.0  25.5 999.0 99.0 99.00
2012 07 12 14 50  52  7.2  8.6  1.29  8.33  4.69 999 1023.3 999.0  25.6 999.0 99.0 99.00
2012 07 12 15 50  65  7.9  9.9  1.25  5.88  4.65 999 1023.4 999.0  25.6 999.0 99.0 99.00
2012 07 12 16 50  72  6.4  7.7  1.34  9.09  4.63 999 1023.9 999.0  25.7 999.0 99.0 99.00
